idempresa,idfamilia,descripcion,precio publico,fecha precio,stock,fecha stock,comentarios,activo
1,4,Tapa Llanta Volkswagen Polo (agujeros),"6.000,00",0,"2,00",0,,TRUE
1,4,Tapa Llanta Chevrolet Corsa,"6.650,00",0,"0,00",0,,TRUE
1,4,Tapa Llanta Fiat SCR,"6.000,00",0,"2,00",0,,TRUE
1,4,Tapa Llanta Fiat 500,"7.500,00",0,"0,00",0,,TRUE
1,4,Tapa Llanta Peugeot 405 (chica),"6.000,00",0,"0,00",0,,TRUE
1,4,Tapa Llanta Peugeot 504 (grande),"6.000,00",0,"2,00",0,,TRUE
1,4,Centro con Logo Toyota gris,"4.050,00",0,"4,00",0,,TRUE
1,4,Centro con Logo Toyota gris chico,"4.050,00",0,"4,00",0,,TRUE
1,4,Centro con Logo Toyota negro chico ,"4.050,00",0,"0,00",0,,TRUE
1,4,Centro con Logo Toyota cromado,"4.050,00",0,"0,00",0,,TRUE
1,4,Centro con Logo Toyota cromado chico,"4.050,00",0,"0,00",0,,TRUE
1,4,Centro con Logo Ford chico azul,"3.300,00",0,"7,00",0,,TRUE
1,4,Centro con Logo Ford Ranger gris,"4.250,00",0,"11,00",0,,TRUE
1,4,Centro con Logo Volkswagen chico,"3.600,00",0,"4,00",0,,TRUE
1,4,Centro con Logo Volkswagen Amarok,"4.200,00",0,"7,00",0,,TRUE
1,4,Centro con Logo Renault gris ,"3.900,00",0,"4,00",0,,TRUE
1,4,Centro con Logo Renault gris chico,"3.900,00",0,"5,00",0,,TRUE
1,4,Centro con Logo Renault negro,"3.900,00",0,"2,00",0,,TRUE
1,4,Centro con Logo Renault negro chico,"3.900,00",0,"2,00",0,,TRUE
1,4,Centro con Logo Renault gris vison,"3.900,00",0,"6,00",0,,TRUE
1,4,Centro con Logo Fiat rojo,"3.600,00",0,"0,00",0,,TRUE
1,4,Centro con Logo Fiat negro,"3.600,00",0,"8,00",0,,TRUE
1,4,Centro con Logo Fiat negro rallas,"3.300,00",0,"4,00",0,,TRUE
1,4,Centro con Logo Fiat negro mod. viejo,"3.300,00",0,"4,00",0,,TRUE
1,4,Centro con Logo Fiat gris mod. viejo,"3.300,00",0,"4,00",0,,TRUE
1,4,Centro con Logo Fiat toro negro,"4.100,00",0,"0,00",0,,TRUE
1,4,Centro con Logo Fiat toro rojo,"4.100,00",0,"0,00",0,,TRUE
1,4,Centro con Logo Chevrolet negro,"3.950,00",0,"4,00",0,,TRUE
1,4,Centro con Logo Chevrolet gris,"3.950,00",0,"4,00",0,,TRUE
1,4,Centro con Logo Chevrolet gris vison ,"3.950,00",0,"4,00",0,,TRUE
1,4,Centro con Logo Peugeot gris,"4.200,00",0,"2,00",0,,TRUE
1,4,Centro con Logo Peugeot gris vison,"4.200,00",0,"11,00",0,,TRUE
1,4,Centro con Logo Peugeot negro,"4.200,00",0,"4,00",0,,TRUE
1,4,Centro con Logo Citroen gris vison,"4.050,00",0,"13,00",0,,TRUE
1,4,Centro con Logo Citroen gris cromado ,"4.050,00",0,"3,00",0,,TRUE
1,4,Centro con Logo Citroen negro,"4.050,00",0,"4,00",0,,TRUE
1,4,Centro con Logo Honda gris grande,"4.600,00",0,"0,00",0,,TRUE
1,4,Centro universal negro chico 49mm,"2.250,00",0,"2,00",0,,TRUE
1,4,Centro universal negro mediano,"0,00",0,"5,00",0,,TRUE
1,4,Centro universal negro grande,"0,00",0,"3,00",0,,TRUE
1,4,Centro universal gris chico,"2.250,00",0,"0,00",0,,TRUE
1,4,Centro universal gris mediano 55mm,"2.250,00",0,"3,00",0,,TRUE
1,4,Centro universal gris grande 60mm,"2.250,00",0,"7,00",0,,TRUE
1,4,Centrador Ford VERDE,"1.500,00",0,"9,00",0,,TRUE
1,4,Centrador Fiat AMARILLO ,"1.500,00",0,"7,00",0,,TRUE
1,4,Centrador Chevrolet NEGRO,"1.500,00",0,"4,00",0,,TRUE
1,4,Centrador Peugeot CELESTE/AZUL,"1.500,00",0,"9,00",0,,TRUE
1,4,Centrador Renault BLANCO,"1.500,00",0,"6,00",0,,TRUE
1,4,Centrador Volkswagen NARANJA,"1.500,00",0,"8,00",0,,TRUE
1,4,Centrador Toyota ROJO,"1.500,00",0,"10,00",0,,TRUE
1,4,Centrador Honda VIOLETA,"1.500,00",0,"7,00",0,,TRUE
1,4,Centrador Hyundai GRIS,"1.500,00",0,"0,00",0,,TRUE
1,4,Centrador Nissan ROSA,"1.500,00",0,"0,00",0,,TRUE
1,4,Separador 7mm 4au,"5.100,00",0,"1,00",0,,TRUE
1,4,Separador 10mm 4au,"7.000,00",0,"4,00",0,,TRUE
1,4,Separador 15mm  4au G,"9.600,00",0,"2,00",0,,TRUE
1,4,Separador 20mm 4au G,"7.050,00",0,"5,00",0,,TRUE
1,4,Separador 25mm 4au G,"8.100,00",0,"1,00",0,,TRUE
1,4,Separador 30mm 4au G,"8.700,00",0,"2,00",0,,TRUE
1,4,Separador 10mm 5au,"5.100,00",0,"0,00",0,,TRUE
1,4,Separador 15mm 5au G,"6.900,00",0,"1,00",0,,TRUE
1,4,Separador 20mm 5au G,"8.250,00",0,"4,00",0,,TRUE
1,4,Sticker Chevrolet chico ,"3.500,00",0,"0,00",0,,TRUE
1,4,Sticker Chevrolet grande,"4.450,00",0,"0,00",0,,TRUE
1,4,Sticker Peugeot chico  ,"3.500,00",0,"0,00",0,,TRUE
1,4,Sticker Peugeot grande,"4.450,00",0,"0,00",0,,TRUE
1,4,Sticker Fiat chico ,"3.450,00",0,"0,00",0,,TRUE
1,4,Sticker Fiat grande ,"4.450,00",0,"0,00",0,,TRUE
1,4,Sticker Citroen chico,"3.500,00",0,"0,00",0,,TRUE
1,4,Sticker Citroen grande,"4.450,00",0,"0,00",0,,TRUE
1,4,Sticker Hyundai chico,"3.500,00",0,"0,00",0,,TRUE
1,4,Sticker Honda chico ,"3.500,00",0,"0,00",0,,TRUE
1,4,Sticker Honda grande,"4.450,00",0,"0,00",0,,TRUE
1,4,Sticker Nissan grande,"4.450,00",0,"0,00",0,,TRUE
1,4,Sticker Ford chico ,"3.500,00",0,"0,00",0,,TRUE
1,4,Sticker Volkswagen chico,"3.500,00",0,"0,00",0,,TRUE
1,4,Sticker Volkswagen grande,"4.450,00",0,"0,00",0,,TRUE
1,4,Sticker Renault chico,"0,00",0,"0,00",0,,TRUE
1,4,Sticker Renault grande,"0,00",0,"0,00",0,,TRUE
1,4,Embellecedor Cromado 17,"800,00",0,"16,00",0,600 c/u,TRUE
1,4,Embellecedor Cromado 19,"800,00",0,"63,00",0,$600,TRUE
1,4,Embellecedor Negro 17,"900,00",0,"16,00",0,$700,TRUE
1,5,Bulon Peugeot-Citroen doble arandela (206-307) Cabeza 17mm 12x1.25 aleacion cromado 35mm,"4.715,00",0,"7,00",0,,TRUE
1,5,Bulon Peugeot-Citroen doble arandela (206-307) Cabeza 17mm 12x1.25 aleacion zincado 35mm,"3.795,00",0,"17,00",0,,TRUE
1,5,Bulon Peugeot-Citroen doble arandela (206-307) Cabeza 17mm 12x1.25 aleacion cromado 40mm,"6.160,00",0,"7,00",0,,TRUE
1,5,Bulon Peugeot-Citroen doble arandela (206-307) Cabeza 17mm 12x1.25 aleacion zincado 40mm,"4.870,00",0,"6,00",0,,TRUE
1,5,Bulon Peugeot-Citroen doble arandela (206-307) Cabeza 17mm 12x1.25 aleacion cromado 50mm,"6.160,00",0,"7,00",0,,TRUE
1,5,Bulon conico Peugeot (206-307) Chapa orig. cabeza 17mm 12x1.25,"3.835,00",0,"10,00",0,,TRUE
1,5,Bulon conico largo Peugeot-Citroen (206-307) Chapa orig. cabeza 17mm rosca 12x1.25 48mm,"4.255,00",0,"8,00",0,,TRUE
1,5,Bulon Fiat (Europa-147-Uno-Duna-Palio-Siena) Chapa orig. cabeza 19mm 12x1.25 zincado ,"1.840,00",0,"0,00",0,,TRUE
1,5,Bulon Fiat (Europa-147-Uno-Duna-Palio-Siena) Chapa orig. cabeza 19mm 12x1.25 cromado,"2.700,00",0,"17,00",0,,TRUE
1,5,Bulon Fiat Citroen (Europa-147-Uno-Duna-Palio-Siena-Berlingo) Chapa orig. cabeza 19mm 12x1.25 cromado,"3.485,00",0,"13,00",0,,TRUE
1,5,Bulon Fiat (Uno-Duna-Palio-Siena) Cabeza 19mm 12x1.25 aleacion cromado 40mm ,"3.835,00",0,"8,00",0,,TRUE
1,5,Bulon Fiat (Uno-Duna-Palio-Siena) Cabeza 19 rosca 12x1.25 aleacion cromado 48mm,"4.255,00",0,"11,00",0,,TRUE
1,5,Bulon bombe Volkswagen (Gacel-Gol-Senda) 12x1.5 cabeza 17mm cromado ,"3.500,00",0,"20,00",0,,TRUE
1,5,Bulon conico Volkswagen (Golf-Passat-Bora-Vento) chapa y aleacion orig. 14x1.5 cabeza 17mm cromado,"4.050,00",0,"8,00",0,,TRUE
1,5,Bulon conico Volkswagen (Golf-Passat-Bora-Vento) aleacion no orig. cabeza 17mm 14x1.5,"4.300,00",0,"0,00",0,,TRUE
1,5,Bulon bombe Volkswagen (Gacel-Gol-Senda) 12x1.5 cabeza 17mm cromado 35mm,"3.900,00",0,"4,00",0,,TRUE
1,5,Bulon bombe Volkswagen (Golf-Passat-Bora-Vento) chapa y aleacion orig. 14x1.5 cabeza 17mm zincado,"3.400,00",0,"4,00",0,,TRUE
1,5,Bulon bombe Volkswagen (Golf-Passat-Bora-Vento) chapa y aleacion. orig. 14x1.5 cabeza 17mm 40mm,"4.750,00",0,"4,00",0,,TRUE
1,5,Bulon bombe Volkswagen (Golf-Passat-Bora-Vento) chapa y aleacion orig. 14x1.5 cabeza 17mm50mm,"5.200,00",0,"5,00",0,,TRUE
1,5,Bulon conico Volkswagen (Golf-Passat-Bora-Vento) aleacion no orig. cabeza 19 14x1.5 60mm,"5.650,00",0,"16,00",0,,TRUE
1,5,Bulon conico Volkswagen (Golf-Passat-Bora-Vento) Llanta aleacion cabeza 17mm rosca 14x1.5 40mm,"4.750,00",0,"7,00",0,,TRUE
1,5,Tuerca conica ciega Chevrolet (Chevette) Cabeza 19 rosca 7/16 20HL ,"3.985,00",0,"10,00",0,,TRUE
1,5,Tuerca conica ciega Chevrolet (Chevette-D20-S10-Luv) Chapa orig. cabeza 19 12x1.5 zincada negra,"3.985,00",0,"6,00",0,,TRUE
1,5,Bulon conico Chevrolet (monza-corsa) Chapa orig. cabeza 17mm 12x1.5,"3.500,00",0,"23,00",0,,TRUE
1,5,Bulon conico Chevrolet (monza-corsa) Chapa orig. cabeza 17mm 12x1.5 cromado 35mm,"3.900,00",0,"8,00",0,,TRUE
1,5,Bulon conico Chevrolet (Monza-Corsa) Chapa orig. cabeza 17mm 12x1.5 cromado 50mm,"4.255,00",0,"10,00",0,,TRUE
1,5,Tuerca abierta Ford (Taunus-Sierra-Ka-Fiesta-Orion) Chapa orig. cabeza 19mm 12x1.5,"1.350,00",0,"13,00",0,,TRUE
1,5,Tuerca ciega Ford (Focus-Taunus-Mondeo) Aleacion orig. cabeza 19 mm 12x1.5,"4.500,00",0,"22,00",0,,TRUE
1,5,Tuerca ciega Ford (Taunus-Sierra) Cabeza 19mm 12x1.5 ,"3.100,00",0,"0,00",0,,TRUE
1,5,Tuerca ciega Ford (Falcon Ghia-Fairline) Aleacion orig. cabeza 21mm rosca 1/2 20HL cromada,"4.400,00",0,"1,00",0,,TRUE
1,5,Tuerca ciega alta Ford (Pick up-F100-F150-Silverado) Chapa orig. cabeza 21mm rosca 1/2 20HL cromada,"3.200,00",0,"11,00",0,,TRUE
1,5,Tuerca ciega Ford/Chevrolet (Fiesta-Orion-Ecosport-Prisma) Chapa orig. cabeza 19mm 12x1.5 cromada,"3.900,00",0,"0,00",0,,TRUE
1,5,Tuerca Ford (Ranger) Chapa orig. cabeza 21mm rosca 1/2 20 HL,"4.500,00",0,"12,00",0,,TRUE
1,5,Tuerca corta Ford (Ranger-Fiesta) Aleacion no orig. cabeza 19 mm rosca 1/2 20HL cromada,"4.000,00",0,"17,00",0,,TRUE
1,5,Tuerca ciega Renault (Traffic) Chapa orig. cabeza 23 rosca 14x1.5,"5.000,00",0,"5,00",0,,TRUE
1,5,Bulon Renault (Clio-Kangoo-Megane-R18-R21) Chapa orig. cabeza 19 rosca 12x1.5 cromado 35mm,"3.850,00",0,"14,00",0,,TRUE
1,5,Bulon Renault (Clio-Kangoo-Megane-R18-R21) Chapa orig. cabeza 19 rosca 12x1.5 cromado,"3.300,00",0,"0,00",0,,TRUE
1,5,"Tuerca ciega R12-6-4 chapa original hex. 19mm 12x1,25 zincado","2.200,00",0,"4,00",0,,TRUE
1,5,Tuerca ciega Toyata (Hilux) Aleacion orig. cabeza 21mm 12x1.5,"4.750,00",0,"7,00",0,,TRUE
1,5,Tuerca ciega Honda (todos los modelos) Chapa orig. cabeza 19mm 12x1.25 ,"2.700,00",0,"8,00",0,,TRUE
1,6,Hyundai-Chery-Kia-Rastrogero-S/Yong ALTO NACIONAL NEGRO,"19.850,00",0,"1,00",0,,TRUE
1,6,Honda-Nissan-Peugeot-Chevrolet ALTO NACIONAL NEGRO,"0,00",0,"0,00",0,,TRUE
1,6,Chevrolet-Ford-Crhysler-Chery-Alfa-Volvo-Isuzu-Ssang/Y ALTO NACIONAL NEGROong,"0,00",0,"0,00",0,,TRUE
1,6,Nissan-Renault-Datsun ALTO NACIONAL NEGRO,"0,00",0,"1,00",0,,TRUE
1,6,Peugeot-Alfa Romeo-Citroen-Seat-Fiat (Partner-Fiorino-U ALTO NACIONAL NEGROno-Duna-Palio-147-205-206-307),"19.850,00",0,"1,00",0,,TRUE
1,6,Fiat mod. nuevo-Fiat mod. viejo ALTO NACIONAL NEGRO,"0,00",0,"0,00",0,,TRUE
1,6,Alfa Romeo-Fiat (Palio-Siena-Mirafiori) (p/separador 10mm ALTO NACIONAL NEGRO),"19.850,00",0,"0,00",0,,TRUE
1,6,Peugeot-Citroen (original de chapa) ALTO NACIONAL NEGRO,"19.850,00",0,"0,00",0,,TRUE
1,6,Fiat-Chrysler-Alfa Romeo ALTO NACIONAL NEGRO,"19.850,00",0,"0,00",0,,TRUE
1,6,Honda-Chevrolet-Gmc-Daihatsu-Ford ALTO NACIONAL NEGRO,"19.850,00",0,"0,00",0,,TRUE
1,6,Chevrolet-Renault-Ford (Astra-Corsa-Meriva-Vectra-Clio-Kangoo-Logan-Duster-Ecosport) ALTO NACIONAL NEGRO,"0,00",0,"0,00",0,,TRUE
1,6,Chevrolet-Honda-Ford-Renault ALTO NACIONAL NEGRO,"0,00",0,"0,00",0,,TRUE
1,6,Bmw-Seat-Audi-Chery-Mercedes ALTO NACIONAL NEGRO,"0,00",0,"0,00",0,,TRUE
1,6,Bmw-Ford-Seat-Chery-Mercedes-Vw rosca 12x1.5 ALTO NACIONAL NEGRO,"19.850,00",0,"0,00",0,,TRUE
1,6,Vw-Mercedes-Audi-Porsche ALTO NACIONAL NEGRO,"19.850,00",0,"0,00",0,,TRUE
1,6,Citroen-Peugeot llanta orig.asiento plano ALTO NACIONAL NEGRO,"19.850,00",0,"0,00",0,,TRUE
1,6,Peugeot-Citroen (doble rosca y arandela) ALTO NACIONAL NEGRO,"0,00",0,"0,00",0,,TRUE
1,6,Toyota-Chery-Mitsubishi ALTO NACIONAL NEGRO,"19.850,00",0,"0,00",0,,TRUE
1,6,Volkswagen Cross Fox orig. ALTO NACIONAL NEGRO,"19.850,00",0,"0,00",0,,TRUE
1,6,Ford-Ecosport ALTO NACIONAL NEGRO,"19.850,00",0,"0,00",0,,TRUE
1,6,Citroen Air Cross ALTO NACIONAL NEGRO,"19.850,00",0,"0,00",0,,TRUE
1,6,Daihatsu-Mitsubishi-Kia ALTO NACIONAL NEGRO,"0,00",0,"0,00",0,,TRUE
1,6,Fiat bulon conico (128 iava-palio) mediano cromado SET RACING (NACIONAL),"30.100,00",0,"0,00",0,,TRUE
1,6,"Fiat, Peugeot (128-Iava-Palio-Siena) Largo zincado SET RACING (NACIONAL)","24.100,00",0,"0,00",0,,TRUE
1,6,Ford-Dodge-Ika (F100-Falcon-1500) SET RACING (NACIONAL),"22.800,00",0,"0,00",0,,TRUE
1,6,Jeep tuerca (Cherokee) cromado SET RACING (NACIONAL),"28.500,00",0,"0,00",0,,TRUE
1,6,Ford Ranger 1/2 20 hilos SET RACING (NACIONAL),"22.800,00",0,"0,00",0,,TRUE
1,6,Ford-Toyota-Chevrolet (Orion-Mondeo-Ka-Focus-Fiesta-Sierra-Hilux 4x4-S10-Crysler-Jurney) SET RACING (NACIONAL),"22.800,00",0,"0,00",0,,TRUE
1,6,Ford tuerca conica (Sierra-Orion-Mondeo-Ka-Focus) Zincado SET RACING (NACIONAL),"22.800,00",0,"0,00",0,,TRUE
1,6,Ford tuerca conica (Ecosport c/auxilio) Zincado SET RACING (NACIONAL),"33.300,00",0,"0,00",0,,TRUE
1,6,Chevrolet bulon conico (Corsa-Monza-Astra-Meriva-Zafira) Cromado SET RACING (NACIONAL),"22.800,00",0,"0,00",0,,TRUE
1,6,Chevrolet-Renault (Corsa-Astra-Meriva-Zafira-Gol-Vectra-Kangoo-Sandero-Fun-Duster) SET RACING (NACIONAL),"22.800,00",0,"5,00",0,,TRUE
1,6,Renault bulon conico (Fuego-R9-R11-R18-R19-R21-Clio-Express) Cromado  SET RACING (NACIONAL),"28.600,00",0,"2,00",0,,TRUE
1,6,Renault bulon conico (Fuego-R9-R11-R18-R19-R21-Clio-Express-Megane-Kangoo) zincado SET RACING (NACIONAL),"22.800,00",0,"2,00",0,,TRUE
1,6,Bmw-Minicooper bulon (X5-X6) Cromado SET RACING (NACIONAL),"45.000,00",0,"1,00",0,,TRUE
1,6,Fiat-Peugeot-Citroen (128-147-600s-Duna-Uno-Palio-Siena-Tempra-Marea-Idea-Strada) Zincado SET RACING (NACIONAL),"22.800,00",0,"1,00",0,,TRUE
1,6,Fiat-Peugeot-Citroen (128-147-600s-Duna-Uno-Palio-Siena-Tempra-Marea-Idea-Strada) Zincado SET RACING (NACIONAL),"22.800,00",0,"0,00",0,,TRUE
1,6,Peugeot-Citroen bulon conico (206-307-407-C3-C5-Fiat Qubo) Cromado SET RACING (NACIONAL),"22.800,00",0,"0,00",0,,TRUE
1,6,Peugeot-Citroen bulon conico (206-307-407-C3-C5-Fiat Qubo) Zincado SET RACING (NACIONAL),"22.800,00",0,"4,00",0,,TRUE
1,6,Peugeot-Renault (504-505-R6-R12) SET RACING (NACIONAL),"22.800,00",0,"1,00",0,,TRUE
1,6,Ford Ecosport (aleacion) c/auxilio cromado SET RACING (NACIONAL),"29.500,00",0,"2,00",0,,TRUE
1,6,Volkswagen tuerca guia (Pointer) 12x1.5 SET RACING (NACIONAL),"25.350,00",0,"0,00",0,,TRUE
1,6,Ford (Focus-Mondeo-Orion) mod. nuevo zincado SET RACING (NACIONAL),"25.350,00",0,"0,00",0,,TRUE
1,6,Volkswagen bulon (Gacel-Gol-Senda-Cady-Polo-Saveiro-Golf) Zincado  SET RACING (NACIONAL),"22.800,00",0,"2,00",0,,TRUE
1,6,Volkswagen-Audi (Golf-Passat-Fox-Bora-Vento-Suran-a3-a4-a6) Cromado SET RACING (NACIONAL),"25.350,00",0,"0,00",0,,TRUE
1,6,Volkswagen-Audi (Golf-Passat-Fox-Bora-Vento-Suran-a3-a4-a6) Zincado SET RACING (NACIONAL),"25.350,00",0,"0,00",0,,TRUE
1,6,Mercedes (Amarok-Sprinter) 14x1.5 Zincado SET RACING (NACIONAL),"25.350,00",0,"0,00",0,,TRUE
1,6,Peugeot doble arand. (206-307-407) Guia 18 zincado SET RACING (NACIONAL),"25.800,00",0,"2,00",0,,TRUE
1,6,Peugeot aleacion (206-307-407) Cromado largo SET RACING (NACIONAL),"34.900,00",0,"1,00",0,,TRUE
1,6,"Ford (Dodge-Ka-F100-Falcon-Ranger-Cherokee) 1/2""-20 (IMPORTADO)","0,00",0,"0,00",0,,TRUE
1,6,Ford-Toyota-Chevrolet(Dodge-Hilux-S10-Orion-Mondeo-Ka-Focus-EcoSport-Fiesta) 12x1.5 (IMPORTADO),"0,00",0,"0,00",0,,TRUE
1,6,Renault-Chevrolet (Corsa-Sandero-R18-R19-Kangoo-Stepway) 12x1.5 (IMPORTADO),"0,00",0,"0,00",0,,TRUE
1,6,Renault-Chevrolet (Corsa-Sandero-Kangoo) 12x1.5 (IMPORTADO),"0,00",0,"0,00",0,,TRUE
1,6,Toyota (llanta aleacion) 12x1.5 (IMPORTADO),"16.700,00",0,"0,00",0,,TRUE
1,6,Fiat-Peugeot-Citroen (128-147-600-Duna-206-Partner-Berlingo) 12x1.25 (IMPORTADO),"19.800,00",0,"0,00",0,,TRUE
1,6,Ford (Focus-Mondeo-Orion) 12x1.5 (IMPORTADO),"21.350,00",0,"0,00",0,,TRUE
1,6,Vw-Seat-Bmw (Gol-Gacel-Senda-Cady-Polo-Saveiro-Golf-Cordoba-Ibiza) 12x1.5 (IMPORTADO),"0,00",0,"0,00",0,,TRUE
1,6,Volkswagen bulon (Golf-Fox-Passat-Bora-Vento) (IMPORTADO),"0,00",0,"0,00",0,,TRUE
1,6,Volkswagen bulon ( Amarok - Golf-Fox-Passat-Bora-Vento) Largo (IMPORTADO),"21.350,00",0,"1,00",0,,TRUE
1,6,Peugeot gama 12x1.25 (IMPORTADO),"16.650,00",0,"1,00",0,,TRUE
1,6,Peugeot-Citroen (llanta aleacion orig.) 12x1.25 (IMPORTADO),"0,00",0,"0,00",0,,TRUE
1,6,Fiat (Idea-Linea-Marea-Uno-Stilo-Strada) 12x1.25 Z3 PREMIUM (IMPORTADO),"0,00",0,"0,00",0,,TRUE
1,6,Renault-Volkswagen-Peugeot (Laguna-Amarok-Expert) 14x1.5 Z3 PREMIUM (IMPORTADO),"0,00",0,"0,00",0,,TRUE
1,6,Renault-Volvo (850-Clio-Megane-Logan) 12x1.5 Z3 PREMIUM (IMPORTADO),"0,00",0,"0,00",0,,TRUE
1,6,Suzuki-Renault-Chevrolet (Fun-Clio mio-Megane-Sandero-Duster-Fluence-Celta-Agile-Astra-Vectra) 12x1.5 Z3 PREMIUM (IMPORTADO),"0,00",0,"0,00",0,,TRUE
1,6,Fiat (Punto-Palio Adventure-Toro) 12x1.25 Z3 PREMIUM (IMPORTADO),"0,00",0,"0,00",0,,TRUE
1,6,Alfa Romeo-Fiat (125-1500-Palio-Siena) 12x1.25 Z3 PREMIUM (IMPORTADO),"0,00",0,"0,00",0,,TRUE
1,6,Ford (Fiesta-Ka-Focus-Mondeo) tuerca 12x1.5 Z3 PREMIUM (IMPORTADO),"34.500,00",0,"0,00",0,,TRUE
1,6,Ford (Fiesta-Focus-Mondeo) tuerca 12x1.5 Z3 PREMIUM (IMPORTADO),"0,00",0,"0,00",0,,TRUE
1,6,Volkswagen (Bora-Fox-Golf-New Beetle-Passat-Scirocco-Sharan-Suran-Tiguan-Touareg-Vento) 14x1.5 Z3 PREMIUM (IMPORTADO),"0,00",0,"0,00",0,,TRUE
1,6,Peugeot-Citroen (207-208-307-308-407-607-3007-3008-5008-Picasso-C3-C4-C5-DS3) 12x1.25 Z3 PREMIUM (IMPORTADO),"36.800,00",0,"0,00",0,,TRUE
1,6,Toyota (Etios-Corolla-Hilux-Rav4) tuerca 12x1.5 plana Z3 PREMIUM (IMPORTADO),"0,00",0,"0,00",0,,TRUE
1,6,Toyota (Etios-Corolla-Avensis-Fielder) tuerca 12x1.5 Z3 PREMIUM (IMPORTADO),"0,00",0,"1,00",0,,TRUE
1,6,Honda-Ford-Chevrolet (Crv-Ecosport-Spin activ) tuerca c/auxilio 12x1.5 Z3 PREMIUM (IMPORTADO),"0,00",0,"0,00",0,,TRUE
1,6,Volkswagen-Audi (Golf-Passat-Fox-Bora-Vento-Suran-a3-a4-a6) Cromado VECTOR (IMPORTADO),"34.500,00",0,"0,00",0,,TRUE
1,6,Fiat-Peugeot-Citroen (128-147-600s-Duna-Uno-Palio-Siena-Tempra-Marea-Idea-Strada) Cromado VECTOR (IMPORTADO),"36.800,00",0,"0,00",0,,TRUE
1,6,Chevrolet (Corsa-Monza-Astra-Meriva-Zafira) Cromado VECTOR (IMPORTADO),"34.450,00",0,"0,00",0,,TRUE
1,6,Ford-Toyota-Chevrolet (Orion-Mondeo-Ka-Focus-Fiesta-Sierra-Hilux 4x4-S10-Crysler-Jurney) VECTOR (IMPORTADO),"36.800,00",0,"0,00",0,,TRUE
1,7,Llave L Raselli 17mm,"11.300,00",0,"0,00",0,,TRUE
1,7,Llave L Raselli 21mm,"11.300,00",0,"0,00",0,,TRUE
1,7,Llave L Raselli 23mm,"11.300,00",0,"0,00",0,,TRUE
1,7,Llave cruz Raekon (Raselli eco),"30.600,00",0,"0,00",0,,TRUE
1,7,Llave cruz 20 oulgadas QLM,"20.000,00",0,"0,00",0,,TRUE
1,7,"Kit llave tubo 32 c/alargue, pasador y llave fija Gedore","34.300,00",0,"0,00",0,,TRUE
1,7,SET DE LLAVES FIJAS FORD,"55.000,00",0,"0,00",0,,TRUE
2,8,Camara de moto 350x10 Runstone(Siambretta),"5.460,00",15-12-2023,"2,00",31-08-2023,,TRUE
2,8,Camara de moto 350x10 Unimax,"5.460,00",15-12-2023,"30,00",09-02-2024,,TRUE
2,8,"Camara de moto 450x12 Unimax(Siambretta,Scooter)","6.670,00",15-12-2023,"98,00",03-05-2023,,TRUE
2,8,Camara de moto 110-90x13 Unimax ,"7.820,00",15-12-2023,"213,00",05-02-2024,,TRUE
2,8,Camara de moto  300x14 Runstone,"5.060,00",07-03-2024,"21,00",27-02-2024,,TRUE
2,8,Camara de moto 300x14 Unimax ,"5.060,00",25-01-2024,"647,00",16-05-2024,,TRUE
2,8,Camara de moto 130-90x15 Unimax,"7.190,00",09-02-2024,"156,00",09-02-2024,,TRUE
2,8,Camara de moto 225x16 Imp. Cord,"4.865,00",15-12-2023,"2,00",20-01-2024,,TRUE
2,8,Camara de moto 225x16 Unimax,"4.865,00",15-12-2023,"176,00",30-10-2023,,TRUE
2,8,Camara de moto 250x16 Runstone,"4.865,00",15-12-2023,"213,00",20-04-2023,,TRUE
2,8,Camara de moto 110-90x16 Unimax (350x16),"6.960,00",09-02-2024,"33,00",09-02-2024,,TRUE
2,8,Camara de moto  450/500x16 Imp. Cord,"6.960,00",15-12-2023,"5,00",09-01-2023,35%,TRUE
2,8,Camara de moto 250x17 Unimax,"5.060,00",25-01-2024,"274,00",29-04-2024,,TRUE
2,8,Camara de moto 250x17 Rustone,"5.060,00",25-01-2024,"143,00",02-10-2023,,TRUE
2,8,Camara de moto 275x17 Unimax,"5.060,00",25-01-2024,"71,00",28-12-2023,,TRUE
2,8,Camara de moto 275x17 Rustone ,"5.060,00",25-01-2024,"114,00",28-08-2023,,TRUE
2,8,Camara de moto 300x17 Runstone ,"5.060,00",07-03-2024,"1,00",06-12-2023,,TRUE
2,8,Camara de moto 300x17 Atlantic ,"5.060,00",25-01-2024,"84,00",27-12-2023,,TRUE
2,8,Camara de moto 300x17 Unimax,"5.060,00",25-01-2024,"193,00",26-02-2024,,TRUE
2,8,Camara de moto 350x17 Unimax,"6.500,00",09-02-2024,"48,00",27-09-2023,,TRUE
2,8,Camara de moto 100-70x17 Unimax(350x17),"7.935,00",15-12-2023,"180,00",02-06-2023,,TRUE
2,8,Camara de moto 400x17 Unimax,"7.935,00",15-12-2023,"98,00",26-02-2024,,TRUE
2,8,Camara de moto 400x17 Safeway,"7.935,00",15-12-2023,"9,00",12-12-2023,,TRUE
2,8,Camara de moto 400x17 Sorrento,"7.935,00",15-12-2023,"146,00",26-12-2023,,TRUE
2,8,Camara de moto 400x17 Atlantic,"7.935,00",23-12-2023,"82,00",23-12-2023,,TRUE
2,8,Camara de moto 500x17 Runstone,"7.935,00",15-12-2023,"49,00",26-01-2023,,TRUE
